09:51,P,1.55,161.00,4.0,5387.67
09:38,C,2.75,248.00,4.0,5357.15
09:33,P,1.10,141.00,4.0,5262.90
09:59,C,3.11,272.00,4.0,5262.90
09:31,P,4.28,305.00,4.0,5328.06
09:30,P,4.08,309.00,4.0,5290.30
09:47,C,2.32,236.00,4.0,5302.58
09:30,P,1.02,136.00,4.0,5323.27
11:00,P,1.13,141.00,4.0,5323.27
11:57,C,2.24,221.00,4.0,5323.27
09:30,P,2.23,201.00,4.0,5383.01
09:40,C,2.07,226.00,4.0,5383.01
09:47,P,1.70,167.00,4.0,5383.01
10:57,C,3.59,308.00,4.0,5383.01
09:33,P,0.76,112.00,4.0,5395.14
10:36,C,2.79,263.00,4.0,5395.14
09:30,P,1.43,149.00,4.0,5440.33
09:43,C,3.98,322.00,4.0,5440.33
09:51,P,2.43,219.00,4.0,5440.33
09:45,P,2.85,222.00,4.0,5481.10
10:24,C,3.57,277.00,4.0,5481.10
11:12,P,3.63,256.00,4.0,5481.10
12:00,C,3.04,256.00,4.0,5481.10
09:30,C,3.68,274.00,4.0,5454.08
10:51,P,2.63,216.00,4.0,5454.08
11:45,C,2.30,226.00,4.0,5454.08
13:03,P,2.92,237.00,4.0,5454.08
09:30,C,6.31,365.00,4.0,5519.28
12:48,P,2.89,234.00,4.0,5519.28
14:30,C,2.81,248.00,4.0,5519.28
15:03,P,4.92,358.00,4.0,5519.28
09:30,P,3.82,265.00,4.0,5597.72
15:18,C,2.51,250.00,4.0,5597.72
09:30,C,4.23,321.00,4.0,5542.46
09:38,P,0.74,118.00,4.0,5542.46
12:48,P,5.01,356.00,4.0,5542.46
09:30,C,2.64,243.00,4.0,5684.13
10:24,P,2.62,214.00,4.0,5684.13
10:57,C,4.68,349.00,4.0,5684.13
09:30,P,2.52,210.00,4.0,5660.02
11:01,C,1.61,205.00,4.0,5660.02
13:03,P,2.63,235.00,4.0,5660.02
13:54,C,3.25,307.00,4.0,5660.02
09:42,P,2.35,205.00,4.0,5608.68
11:54,C,2.68,259.00,4.0,5608.68
12:42,P,2.33,211.00,4.0,5608.68
09:51,P,1.74,169.00,4.0,5704.59
